network_id,transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,status
NET_3,TX_712966,CUST_13,2024-08-08 06:12:36,4128.12,withdrawal,completed
NET_3,TX_270285,CUST_13,2024-06-01 19:18:05,3377.5,withdrawal,failed
NET_3,TX_537980,CUST_13,2024-04-01 22:15:03,2232.96,deposit,completed
NET_3,TX_258862,CUST_13,2023-10-08 13:20:12,920.63,withdrawal,completed
NET_3,TX_854260,CUST_13,2023-11-19 02:16:30,4182.87,withdrawal,completed
NET_3,TX_275283,CUST_13,2024-09-09 07:05:56,582.08,deposit,completed
NET_3,TX_240690,CUST_13,2024-05-27 17:53:38,3082.88,withdrawal,pending
NET_3,TX_964976,CUST_13,2024-06-21 11:42:48,3052.06,withdrawal,failed
NET_3,TX_449761,CUST_13,2023-12-07 00:24:51,2390.95,deposit,completed
NET_3,TX_422468,CUST_13,2024-04-25 05:02:55,617.58,withdrawal,completed
NET_3,TX_301198,CUST_13,2024-04-02 10:22:49,1867.59,withdrawal,completed
NET_3,TX_795754,CUST_13,2023-12-12 10:26:18,4249.08,withdrawal,completed
NET_3,TX_509185,CUST_13,2024-07-30 17:24:52,1793.44,deposit,completed
NET_3,TX_118419,CUST_13,2024-08-07 12:37:16,2461.78,deposit,completed
NET_3,TX_655174,CUST_13,2024-07-21 18:06:24,3344.15,withdrawal,completed
NET_3,TX_475211,CUST_14,2024-09-02 10:21:10,2105.75,withdrawal,completed
NET_3,TX_594024,CUST_14,2024-08-03 05:37:58,1954.71,withdrawal,failed
NET_3,TX_894434,CUST_14,2024-08-01 19:19:20,3125.41,withdrawal,completed
NET_3,TX_596420,CUST_14,2024-01-07 11:30:52,4727.53,deposit,completed
NET_3,TX_619531,CUST_14,2023-10-17 22:40:21,4872.71,withdrawal,completed
NET_3,TX_318014,CUST_14,2024-03-01 02:19:06,2264.74,deposit,completed
NET_3,TX_950801,CUST_14,2023-11-15 19:27:34,4979.04,withdrawal,failed
NET_3,TX_336285,CUST_14,2024-01-01 17:26:02,4845.77,deposit,completed
NET_3,TX_939368,CUST_14,2024-04-22 21:27:00,4271.23,deposit,completed
NET_3,TX_479424,CUST_14,2024-02-15 01:31:50,428.37,deposit,completed
NET_3,TX_641960,CUST_14,2024-05-16 21:13:59,3881.85,withdrawal,pending
NET_3,TX_353123,CUST_14,2023-12-24 11:36:54,4945.88,withdrawal,pending
NET_3,TX_906763,CUST_14,2024-06-27 10:18:45,4727.26,withdrawal,failed
NET_3,TX_967978,CUST_14,2024-04-23 23:11:33,4851.12,withdrawal,completed
NET_3,TX_226161,CUST_14,2024-03-31 13:41:02,3639.64,deposit,completed
NET_3,TX_767079,CUST_14,2024-07-31 11:55:32,3814.79,deposit,completed
NET_3,TX_916495,CUST_14,2023-12-26 02:00:29,2625.66,withdrawal,completed
NET_3,TX_755120,CUST_14,2024-03-30 04:02:20,4362.25,deposit,completed
NET_3,TX_692890,CUST_14,2024-09-09 13:18:57,4737.39,withdrawal,completed
NET_3,TX_654132,CUST_14,2024-02-13 01:40:34,4830.78,withdrawal,completed
NET_3,TX_615716,CUST_14,2023-12-16 16:49:27,3420.01,deposit,completed
NET_3,TX_577120,CUST_14,2024-08-15 00:57:08,2304.56,deposit,failed
NET_3,TX_433510,CUST_14,2024-07-06 15:07:21,417.26,deposit,failed
NET_3,TX_442149,CUST_14,2024-08-08 21:43:07,1888.98,withdrawal,completed
NET_3,TX_701832,CUST_14,2023-10-20 17:28:47,2318.38,withdrawal,completed
NET_3,TX_765978,CUST_14,2024-07-08 23:54:22,4712.26,withdrawal,pending
NET_3,TX_758543,CUST_14,2024-07-16 02:34:19,4871.79,deposit,completed
NET_3,TX_743432,CUST_14,2023-12-09 19:21:05,2252.51,withdrawal,completed
NET_3,TX_689253,CUST_14,2024-03-05 05:47:02,4041.82,deposit,completed
NET_3,TX_439346,CUST_14,2024-05-31 14:25:18,2538.91,deposit,completed
NET_3,TX_473454,CUST_14,2024-01-13 10:48:33,4118.04,withdrawal,failed
NET_3,TX_519948,CUST_14,2024-03-13 18:59:45,3551.71,withdrawal,completed
NET_3,TX_207906,CUST_14,2024-03-07 09:25:16,1858.28,withdrawal,completed
NET_3,TX_661692,CUST_14,2024-03-29 00:54:43,2856.78,deposit,completed
NET_3,TX_303489,CUST_14,2024-05-25 22:00:59,1387.54,deposit,completed
NET_3,TX_121710,CUST_14,2024-03-01 06:25:29,3866.56,deposit,completed
NET_3,TX_789103,CUST_14,2023-11-06 22:27:54,885.46,deposit,completed
NET_3,TX_360692,CUST_14,2024-03-02 03:00:22,3184.33,deposit,completed
NET_3,TX_983900,CUST_14,2023-11-20 06:09:28,3144.61,withdrawal,completed
NET_3,TX_458544,CUST_14,2024-05-31 15:35:21,1343.04,deposit,completed
NET_3,TX_196366,CUST_14,2024-08-26 13:51:17,2800.41,deposit,pending
NET_3,TX_310677,CUST_14,2024-01-21 09:14:26,3226.26,withdrawal,completed
NET_3,TX_712382,CUST_14,2024-05-04 05:18:04,2467.03,deposit,completed
NET_3,TX_431325,CUST_14,2023-12-15 02:03:26,1189.63,deposit,completed
NET_3,TX_439143,CUST_14,2024-08-08 02:30:35,1547.5,deposit,completed
NET_3,TX_450227,CUST_14,2024-05-17 13:40:26,3705.71,deposit,completed
NET_3,TX_581269,CUST_14,2023-12-27 13:40:17,574.53,withdrawal,failed
NET_3,TX_750783,CUST_14,2024-01-12 05:10:11,384.28,withdrawal,completed
NET_3,TX_248001,CUST_14,2024-08-12 03:29:16,86.88,deposit,failed
NET_3,TX_167862,CUST_14,2024-01-10 01:02:27,4859.15,deposit,completed
NET_3,TX_908479,CUST_14,2024-03-29 07:06:10,377.4,withdrawal,pending
NET_3,TX_863917,CUST_14,2024-01-09 14:09:01,4666.59,deposit,pending
NET_3,TX_256150,CUST_14,2024-05-14 16:51:03,4725.64,withdrawal,completed
NET_3,TX_663584,CUST_14,2024-07-11 05:56:47,1883.81,withdrawal,completed
NET_3,TX_517993,CUST_14,2024-04-26 22:54:39,2346.48,deposit,completed
NET_3,TX_352547,CUST_14,2024-02-12 19:52:12,4324.19,deposit,completed
NET_3,TX_572165,CUST_14,2024-05-20 15:31:55,3313.34,withdrawal,failed
NET_3,TX_636091,CUST_14,2024-06-28 17:05:23,3683.86,withdrawal,completed
NET_3,TX_228699,CUST_14,2024-07-18 00:11:52,1253.69,deposit,pending
NET_3,TX_907997,CUST_14,2024-08-05 18:27:11,1458.13,withdrawal,failed
NET_3,TX_525747,CUST_14,2024-03-10 08:31:03,3998.8,withdrawal,failed
NET_3,TX_798128,CUST_14,2024-06-16 00:42:30,4700.33,withdrawal,completed
NET_3,TX_278664,CUST_14,2024-08-20 10:58:33,4844.27,withdrawal,completed
NET_3,TX_947963,CUST_14,2024-07-02 02:24:36,737.22,deposit,completed
NET_3,TX_485513,CUST_14,2024-01-21 15:27:48,4823.78,withdrawal,completed
NET_3,TX_138886,CUST_15,2024-07-06 09:56:23,1489.4,withdrawal,completed
NET_3,TX_368890,CUST_15,2024-03-20 23:54:23,3260.42,deposit,pending
NET_3,TX_800566,CUST_15,2024-08-05 05:51:51,3876.77,deposit,completed
NET_3,TX_148469,CUST_15,2023-12-15 02:36:34,568.97,deposit,pending
NET_3,TX_667274,CUST_15,2023-12-15 13:58:35,1766.15,deposit,completed
NET_3,TX_709719,CUST_15,2024-06-18 13:25:48,2261.26,deposit,failed
NET_3,TX_156674,CUST_15,2024-05-27 14:34:30,1876.3,withdrawal,completed
NET_3,TX_483925,CUST_15,2024-07-08 01:08:35,4158.65,deposit,failed
NET_3,TX_264963,CUST_15,2024-08-28 23:30:40,1769.43,deposit,failed
NET_3,TX_942504,CUST_15,2023-12-13 07:40:31,440.02,withdrawal,completed
NET_3,TX_296568,CUST_15,2023-11-28 03:45:04,4298.11,deposit,pending
NET_3,TX_485807,CUST_15,2024-02-26 07:31:51,4768.83,withdrawal,completed
NET_3,TX_177548,CUST_15,2024-09-05 05:45:15,574.44,deposit,completed
NET_3,TX_400227,CUST_15,2024-01-29 02:05:54,66.1,deposit,completed
NET_3,TX_634613,CUST_15,2024-05-20 19:58:09,3625.08,deposit,failed
NET_3,TX_472379,CUST_15,2024-06-24 01:26:53,4438.76,deposit,failed
NET_3,TX_728602,CUST_15,2024-07-31 14:13:06,687.14,deposit,completed
NET_3,TX_253068,CUST_15,2024-01-10 17:13:11,285.22,deposit,pending
NET_3,TX_207392,CUST_15,2023-12-29 15:03:54,4617.42,withdrawal,completed
NET_3,TX_967906,CUST_15,2024-01-30 09:43:06,2746.1,deposit,completed
NET_3,TX_819609,CUST_15,2024-06-19 01:37:31,213.68,withdrawal,completed
NET_3,TX_300315,CUST_15,2023-11-07 05:12:21,282.3,deposit,completed
NET_3,TX_180757,CUST_15,2024-04-14 17:07:45,2399.43,deposit,completed
NET_3,TX_303457,CUST_15,2023-11-30 04:36:49,3917.21,deposit,completed
NET_3,TX_113331,CUST_15,2024-06-27 20:07:07,429.43,deposit,completed
NET_3,TX_720794,CUST_15,2023-10-05 13:13:25,2634.66,withdrawal,completed
NET_3,TX_882741,CUST_15,2024-01-27 19:27:54,2274.3,deposit,pending
NET_3,TX_298183,CUST_15,2024-03-10 18:11:38,2400.14,deposit,failed
NET_3,TX_773826,CUST_15,2024-06-07 06:30:55,260.65,deposit,completed
NET_3,TX_733105,CUST_15,2024-09-02 09:58:07,4035.37,deposit,failed
NET_3,TX_140462,CUST_15,2023-10-16 13:55:39,2625.9,deposit,pending
NET_3,TX_934429,CUST_15,2024-05-30 06:39:38,3777.11,withdrawal,completed
NET_3,TX_139263,CUST_15,2024-08-28 16:53:49,4431.87,deposit,failed
NET_3,TX_678147,CUST_15,2024-07-19 09:38:58,224.85,withdrawal,pending
NET_3,TX_647402,CUST_15,2023-12-16 01:28:04,3635.49,deposit,completed
NET_3,TX_296351,CUST_15,2024-05-28 21:49:00,4862.74,deposit,completed
NET_3,TX_938794,CUST_15,2024-01-19 15:23:50,1102.68,withdrawal,completed
NET_3,TX_167236,CUST_15,2024-05-12 22:14:48,1295.67,withdrawal,completed
NET_3,TX_635568,CUST_15,2024-04-11 01:41:44,4926.64,withdrawal,completed
NET_3,TX_747158,CUST_15,2024-08-01 11:51:22,4536.18,deposit,completed
NET_3,TX_663927,CUST_15,2023-11-25 01:50:17,2471.65,deposit,completed
NET_3,TX_969458,CUST_15,2024-08-28 16:39:17,1084.87,withdrawal,completed
NET_3,TX_322546,CUST_15,2024-09-02 14:10:32,2480.85,withdrawal,completed
NET_3,TX_560659,CUST_15,2024-07-05 18:33:55,3291.4,withdrawal,completed
NET_3,TX_862661,CUST_15,2024-06-26 13:41:23,1584.83,withdrawal,failed
NET_3,TX_897756,CUST_15,2023-12-22 09:50:34,1077.07,withdrawal,completed
NET_3,TX_928062,CUST_15,2024-08-18 17:06:04,282.51,deposit,completed
NET_3,TX_104760,CUST_15,2024-01-27 21:06:31,2979.51,deposit,completed
NET_3,TX_222466,CUST_15,2024-03-11 15:10:54,914.58,withdrawal,completed
NET_3,TX_949739,CUST_15,2024-07-27 04:55:48,657.89,withdrawal,completed
NET_3,TX_882273,CUST_15,2023-12-25 14:09:49,1538.65,deposit,completed
NET_3,TX_363712,CUST_15,2024-06-27 05:20:14,849.84,deposit,completed
NET_3,TX_545635,CUST_15,2024-04-20 16:37:47,3498.51,deposit,completed
NET_3,TX_449316,CUST_15,2024-08-19 10:48:30,4562.42,withdrawal,failed
NET_3,TX_375673,CUST_15,2024-08-26 05:06:16,3945.86,deposit,completed
NET_3,TX_814872,CUST_15,2024-03-23 03:58:33,2717.08,withdrawal,completed
NET_3,TX_759936,CUST_15,2024-07-03 08:34:12,4591.64,withdrawal,completed
NET_3,TX_951758,CUST_15,2023-11-10 04:09:49,4493.88,deposit,failed
NET_3,TX_938145,CUST_15,2024-08-12 01:07:11,4298.56,deposit,completed
NET_3,TX_463696,CUST_15,2024-03-14 15:14:07,1236.82,withdrawal,failed
NET_3,TX_569804,CUST_15,2024-03-30 05:35:04,279.9,deposit,completed
NET_3,TX_959587,CUST_15,2024-06-06 10:51:59,3741.44,deposit,pending
NET_3,TX_716844,CUST_15,2024-09-12 21:41:41,735.5,withdrawal,completed
NET_3,TX_209450,CUST_15,2024-04-26 02:59:00,2326.48,deposit,completed
NET_3,TX_465999,CUST_15,2023-11-21 10:14:56,2952.03,withdrawal,completed
NET_3,TX_993176,CUST_15,2024-06-06 02:05:19,2788.98,withdrawal,completed
NET_3,TX_377810,CUST_15,2024-07-12 14:19:33,4188.42,withdrawal,completed
NET_3,TX_895739,CUST_15,2023-12-11 19:32:27,3834.88,deposit,completed
NET_3,TX_776358,CUST_15,2024-06-19 05:04:26,4665.5,deposit,completed
NET_3,TX_207786,CUST_15,2024-05-19 09:44:52,2407.69,deposit,completed
NET_3,TX_702593,CUST_15,2024-03-31 15:49:47,1975.79,deposit,completed
NET_3,TX_756653,CUST_15,2024-06-23 04:16:09,1713.69,withdrawal,completed
NET_3,TX_506865,CUST_15,2024-04-05 01:41:08,843.35,withdrawal,completed
NET_3,TX_428844,CUST_15,2024-05-31 02:59:44,2753.45,withdrawal,pending
NET_3,TX_595284,CUST_15,2024-03-27 19:17:36,4595.02,deposit,failed
NET_3,TX_327578,CUST_15,2024-01-10 01:25:24,2219.06,deposit,completed
NET_3,TX_837827,CUST_15,2024-08-21 19:30:53,4753.11,withdrawal,completed
NET_3,TX_717644,CUST_15,2024-06-02 08:03:10,3299.41,deposit,completed
NET_3,TX_215202,CUST_15,2024-09-17 00:57:36,2372.29,deposit,completed
NET_3,TX_265815,CUST_15,2024-04-02 22:53:50,2916.03,deposit,failed
NET_3,TX_450680,CUST_15,2023-09-27 06:13:39,1817.22,deposit,completed
NET_3,TX_603860,CUST_15,2024-03-22 20:52:11,4690.93,deposit,failed
NET_3,TX_451136,CUST_15,2024-01-21 13:49:42,1493.97,withdrawal,completed
NET_3,TX_593487,CUST_15,2024-08-06 12:35:06,2670.81,withdrawal,failed
NET_3,TX_930221,CUST_15,2024-07-24 20:58:50,4106.05,deposit,completed
NET_3,TX_453428,CUST_15,2024-08-02 13:10:06,2935.88,deposit,completed
NET_3,TX_856432,CUST_15,2024-01-18 13:36:47,1008.87,withdrawal,failed
NET_3,TX_761446,CUST_15,2023-10-02 08:50:56,2963.91,deposit,pending
NET_3,TX_734903,CUST_15,2024-09-06 22:01:13,2309.52,deposit,completed
NET_3,TX_674362,CUST_15,2024-07-02 01:18:19,2201.87,deposit,completed
NET_3,TX_608545,CUST_15,2024-05-06 22:26:14,531.35,withdrawal,completed
NET_3,TX_680941,CUST_15,2024-02-29 20:45:28,4619.4,deposit,failed
NET_3,TX_260797,CUST_15,2024-09-06 23:38:18,932.52,withdrawal,completed
NET_3,TX_285138,CUST_15,2024-03-09 20:36:21,367.62,withdrawal,pending
NET_3,TX_618415,CUST_15,2024-09-07 22:45:54,658.62,deposit,pending
NET_3,TX_185992,CUST_16,2024-08-21 16:15:05,3834.45,deposit,pending
NET_3,TX_941343,CUST_16,2024-01-14 05:33:47,4389.46,deposit,completed
NET_3,TX_567063,CUST_16,2024-05-12 01:59:39,4569.86,withdrawal,completed
NET_3,TX_723625,CUST_16,2024-05-05 23:30:00,3414.01,withdrawal,completed
NET_3,TX_348601,CUST_16,2024-07-01 08:12:55,4917.33,deposit,completed
NET_3,TX_491559,CUST_16,2024-02-19 17:59:41,3757.95,deposit,failed
NET_3,TX_763170,CUST_16,2023-12-04 15:22:44,2282.39,deposit,completed
NET_3,TX_218327,CUST_16,2024-01-11 20:58:42,2418.8,withdrawal,pending
NET_3,TX_468408,CUST_16,2024-04-29 14:33:08,887.92,deposit,completed
NET_3,TX_121251,CUST_16,2023-10-15 02:57:37,1049.38,deposit,failed
NET_3,TX_935307,CUST_16,2024-09-12 20:24:26,2907.3,withdrawal,failed
NET_3,TX_754915,CUST_16,2024-02-03 21:57:56,4272.4,withdrawal,failed
NET_3,TX_713697,CUST_16,2023-10-12 01:20:31,2183.06,deposit,failed
NET_3,TX_686111,CUST_16,2024-08-27 10:05:57,2613.25,deposit,pending
NET_3,TX_323074,CUST_16,2024-01-28 23:41:22,2059.36,withdrawal,failed
NET_3,TX_722275,CUST_16,2024-02-27 16:02:34,1356.18,withdrawal,completed
NET_3,TX_816956,CUST_16,2024-09-02 15:28:21,3262.32,withdrawal,completed
NET_3,TX_727408,CUST_16,2023-11-07 23:07:03,2500.33,withdrawal,completed
NET_3,TX_480514,CUST_16,2023-12-30 00:08:29,1392.54,withdrawal,completed
NET_3,TX_281238,CUST_16,2023-11-04 01:26:10,412.13,deposit,completed
NET_3,TX_871895,CUST_16,2024-04-08 12:34:47,3493.75,withdrawal,failed
NET_3,TX_783120,CUST_16,2024-09-13 14:03:20,3947.89,deposit,completed
NET_3,TX_911363,CUST_16,2023-11-14 15:54:06,861.64,deposit,completed
NET_3,TX_186093,CUST_16,2024-07-23 21:45:39,2973.58,withdrawal,pending
NET_3,TX_600453,CUST_16,2024-05-03 12:42:54,1478.73,deposit,completed
NET_3,TX_218084,CUST_17,2024-09-11 19:57:25,4352.94,withdrawal,pending
NET_3,TX_968380,CUST_17,2024-03-28 15:29:41,4165.7,deposit,failed
NET_3,TX_841429,CUST_17,2024-03-19 14:56:18,1906.45,deposit,completed
NET_3,TX_601421,CUST_17,2023-12-15 00:41:07,571.5,deposit,completed
NET_3,TX_167718,CUST_17,2024-05-03 19:24:06,4931.49,withdrawal,completed
NET_3,TX_568861,CUST_17,2024-05-12 12:41:27,1534.45,withdrawal,completed
NET_3,TX_571190,CUST_17,2024-01-15 18:50:25,2378.91,deposit,completed
NET_3,TX_177994,CUST_17,2024-05-16 21:53:02,3696.69,deposit,completed
NET_3,TX_940404,CUST_17,2023-12-25 22:40:32,1775.76,deposit,completed
NET_3,TX_811691,CUST_17,2024-05-22 19:09:26,4902.72,withdrawal,completed
NET_3,TX_960557,CUST_17,2024-03-31 00:57:32,3084.82,withdrawal,pending
NET_3,TX_609412,CUST_17,2024-07-09 02:52:59,259.33,withdrawal,completed
NET_3,TX_603970,CUST_17,2024-09-13 17:30:21,1806.23,deposit,pending
NET_3,TX_529595,CUST_17,2024-01-09 01:55:05,1229.75,withdrawal,completed
NET_3,TX_835756,CUST_17,2024-08-20 07:29:45,366.14,withdrawal,failed
NET_3,TX_960428,CUST_17,2023-12-15 03:14:33,3972.18,withdrawal,completed
NET_3,TX_860319,CUST_18,2024-02-16 00:46:49,1105.17,withdrawal,completed
NET_3,TX_778196,CUST_18,2023-10-19 07:31:56,2259.05,deposit,completed
NET_3,TX_668854,CUST_18,2023-10-17 22:10:28,3016.74,withdrawal,completed
NET_3,TX_654673,CUST_18,2024-01-24 18:36:32,1681.7,deposit,pending
NET_3,TX_312700,CUST_18,2023-10-28 04:29:42,788.06,deposit,completed
NET_3,TX_752168,CUST_18,2024-01-21 09:05:51,4876.08,deposit,completed
NET_3,TX_725216,CUST_18,2023-11-28 03:58:01,916.6,withdrawal,pending
NET_3,TX_911242,CUST_18,2024-08-09 19:37:03,769.66,deposit,failed
NET_3,TX_747395,CUST_18,2024-08-08 05:14:14,2592.39,withdrawal,failed
NET_3,TX_515309,CUST_18,2023-11-17 08:37:31,192.03,withdrawal,failed
NET_3,TX_945571,CUST_18,2024-04-12 21:05:59,1254.5,withdrawal,completed
NET_3,TX_750463,CUST_18,2024-06-03 17:27:52,2318.07,withdrawal,failed
NET_3,TX_676803,CUST_18,2024-05-31 22:02:10,2503.44,deposit,pending
NET_3,TX_581961,CUST_18,2023-12-14 12:19:42,3613.04,withdrawal,completed
NET_3,TX_708677,CUST_18,2024-02-14 22:37:06,2400.29,withdrawal,completed
NET_3,TX_637347,CUST_18,2023-10-16 22:24:27,4056.68,withdrawal,completed
NET_3,TX_733558,CUST_18,2024-02-14 10:50:49,2291.37,withdrawal,completed
NET_3,TX_518505,CUST_18,2023-11-30 21:24:58,773.29,deposit,failed
NET_3,TX_264079,CUST_18,2023-10-06 23:36:48,770.23,deposit,completed
NET_3,TX_496266,CUST_18,2023-10-23 18:01:28,4133.06,withdrawal,completed
NET_3,TX_941056,CUST_18,2024-06-14 20:42:30,3028.35,deposit,failed
NET_3,TX_529476,CUST_18,2024-01-03 20:35:49,4316.33,withdrawal,completed
NET_3,TX_486907,CUST_18,2023-10-29 14:40:34,4877.49,deposit,completed
NET_3,TX_196347,CUST_18,2023-10-31 08:04:02,1054.32,withdrawal,completed
NET_3,TX_596010,CUST_18,2024-06-30 15:01:29,3479.11,deposit,completed
NET_3,TX_318964,CUST_18,2024-04-10 01:40:21,2981.02,withdrawal,failed
NET_3,TX_267873,CUST_18,2023-09-24 11:58:59,228.82,withdrawal,pending
NET_3,TX_851118,CUST_18,2024-01-16 08:17:17,2191.27,deposit,failed
NET_3,TX_820421,CUST_18,2023-11-29 03:41:37,3574.06,deposit,completed
NET_3,TX_195138,CUST_18,2024-05-09 01:57:56,1159.28,withdrawal,failed
NET_3,TX_650725,CUST_18,2024-09-11 19:03:38,3125.7,deposit,completed
NET_3,TX_386868,CUST_18,2024-03-02 13:06:26,2550.74,deposit,completed
NET_3,TX_903879,CUST_18,2023-12-19 10:01:25,4655.28,deposit,failed
NET_3,TX_856737,CUST_18,2024-03-31 22:01:34,2757.55,deposit,failed
NET_3,TX_780692,CUST_18,2023-10-08 22:22:58,4785.46,withdrawal,completed
NET_3,TX_800989,CUST_18,2024-07-23 20:01:17,1997.08,withdrawal,completed
NET_3,TX_393535,CUST_18,2023-09-23 02:15:24,2280.33,withdrawal,failed
NET_3,TX_108446,CUST_18,2023-10-29 02:08:14,800.17,deposit,completed
NET_3,TX_820803,CUST_18,2024-05-01 01:05:01,4411.01,deposit,completed
NET_3,TX_435774,CUST_18,2023-12-24 12:45:23,3649.87,withdrawal,pending
NET_3,TX_557958,CUST_18,2024-07-11 17:42:03,1546.37,withdrawal,failed
NET_3,TX_818025,CUST_18,2024-01-29 03:44:59,2487.38,deposit,pending
NET_3,TX_312823,CUST_18,2024-09-12 04:33:20,2344.52,deposit,failed
NET_3,TX_936659,CUST_18,2023-11-25 01:45:58,2806.44,deposit,completed
NET_3,TX_581945,CUST_18,2024-07-01 12:07:29,2029.16,withdrawal,completed
NET_3,TX_284728,CUST_18,2024-04-20 17:14:44,4800.8,deposit,completed
NET_3,TX_223785,CUST_18,2024-08-09 15:23:42,131.93,deposit,completed
NET_3,TX_374894,CUST_18,2024-09-19 23:37:12,1996.03,deposit,failed
NET_3,TX_188218,CUST_18,2024-06-26 12:07:28,3377.01,deposit,completed
NET_3,TX_166496,CUST_18,2024-06-30 21:30:42,2652.66,withdrawal,completed
NET_3,TX_937554,CUST_18,2024-02-17 08:48:30,1534.19,deposit,pending
NET_3,TX_791281,CUST_18,2023-10-16 14:34:19,1863.81,withdrawal,pending
NET_3,TX_365088,CUST_18,2023-10-07 06:15:20,4204.02,withdrawal,completed
NET_3,TX_702912,CUST_18,2023-09-27 10:41:37,4690.78,withdrawal,failed
NET_3,TX_394798,CUST_18,2023-11-01 15:04:31,2426.7,withdrawal,failed
NET_3,TX_812516,CUST_18,2024-05-14 15:48:30,2265.52,withdrawal,completed
NET_3,TX_638206,CUST_18,2024-03-24 04:29:24,2512.1,deposit,completed
NET_3,TX_795580,CUST_18,2024-08-10 09:43:24,4605.38,deposit,completed
NET_3,TX_876660,CUST_18,2024-08-13 00:12:35,2869.14,deposit,failed
NET_3,TX_226332,CUST_18,2024-07-14 12:31:38,1999.82,withdrawal,completed
NET_3,TX_426371,CUST_18,2024-06-10 04:14:16,365.19,deposit,failed
NET_3,TX_389265,CUST_18,2024-04-11 07:18:50,1864.93,withdrawal,completed
NET_3,TX_926191,CUST_18,2023-10-27 06:33:24,3715.02,withdrawal,completed
NET_3,TX_410238,CUST_18,2024-02-28 22:29:31,1266.75,deposit,completed
NET_3,TX_922607,CUST_18,2024-08-10 14:27:56,2746.52,deposit,completed
NET_3,TX_330513,CUST_18,2024-04-12 19:21:50,2680.4,deposit,completed
NET_3,TX_886092,CUST_18,2023-12-17 19:47:51,4762.53,deposit,completed
NET_3,TX_695254,CUST_18,2023-12-04 10:44:37,309.06,deposit,completed
NET_3,TX_574215,CUST_19,2024-03-24 00:37:43,613.52,withdrawal,completed
NET_3,TX_391202,CUST_19,2023-12-25 22:11:47,456.06,deposit,failed
NET_3,TX_701878,CUST_19,2024-07-15 10:50:58,821.95,withdrawal,completed
NET_3,TX_691426,CUST_19,2023-09-25 04:31:39,183.02,deposit,completed
NET_3,TX_749233,CUST_19,2023-12-09 11:44:38,3814.78,withdrawal,completed
NET_3,TX_793729,CUST_19,2024-07-29 18:12:05,4202.68,withdrawal,failed
NET_3,TX_152703,CUST_19,2024-06-29 07:44:15,4059.49,withdrawal,pending
NET_3,TX_952778,CUST_19,2024-03-08 01:01:42,3713.2,withdrawal,completed
NET_3,TX_419849,CUST_19,2024-08-27 02:12:33,4537.88,withdrawal,failed
NET_3,TX_631308,CUST_19,2024-08-02 14:04:01,3468.93,deposit,completed
NET_3,TX_453999,CUST_19,2024-01-28 02:24:49,3823.13,withdrawal,completed
NET_3,TX_568147,CUST_19,2023-11-22 20:07:14,2992.84,deposit,failed
NET_3,TX_310917,CUST_19,2023-11-21 06:20:04,1157.95,deposit,pending
NET_3,TX_707766,CUST_19,2024-05-18 22:17:31,3948.23,deposit,completed
NET_3,TX_398675,CUST_19,2024-07-21 11:39:26,2359.12,deposit,completed
NET_3,TX_279953,CUST_19,2023-11-01 00:36:54,1645.21,deposit,failed
NET_3,TX_436848,CUST_19,2023-11-25 08:38:53,3183.52,deposit,pending
NET_3,TX_995056,CUST_19,2024-05-18 11:22:51,1180.73,deposit,completed
NET_3,TX_586547,CUST_19,2024-01-06 20:04:18,1381.3,withdrawal,failed
NET_3,TX_850504,CUST_19,2024-04-20 05:02:46,3771.55,withdrawal,completed
NET_3,TX_976885,CUST_19,2023-11-24 06:30:20,1424.26,withdrawal,completed
NET_3,TX_396836,CUST_19,2024-08-08 03:10:14,4934.58,withdrawal,pending
NET_3,TX_983933,CUST_19,2024-06-13 13:24:32,4375.23,deposit,completed
NET_3,TX_608393,CUST_19,2024-05-06 23:06:28,1650.48,deposit,failed
NET_3,TX_837003,CUST_19,2024-07-23 21:20:26,3620.04,withdrawal,completed
NET_3,TX_116724,CUST_19,2024-05-15 16:51:34,4228.26,deposit,failed
NET_3,TX_577864,CUST_19,2024-07-27 05:46:58,1427.93,withdrawal,completed
NET_3,TX_863684,CUST_19,2024-01-14 04:22:55,2980.52,deposit,completed
NET_3,TX_488914,CUST_19,2024-07-03 03:44:50,3582.21,deposit,failed
NET_3,TX_229190,CUST_19,2024-04-22 22:32:08,1971.39,withdrawal,completed
NET_3,TX_782813,CUST_19,2024-07-04 11:18:42,3437.23,deposit,completed
NET_3,TX_723604,CUST_19,2024-04-05 06:23:40,1829.55,deposit,completed
NET_3,TX_529257,CUST_19,2024-05-01 02:40:46,3378.1,deposit,completed
NET_3,TX_994349,CUST_19,2024-09-03 15:02:11,3434.39,deposit,completed
NET_3,TX_155047,CUST_19,2024-07-10 06:02:11,4071.81,withdrawal,failed
NET_3,TX_618535,CUST_19,2024-06-29 13:22:28,3203.34,deposit,completed
NET_3,TX_314743,CUST_19,2024-02-01 22:32:07,1695.69,deposit,completed
NET_3,TX_701806,CUST_19,2024-04-19 02:01:53,2534.35,withdrawal,completed
NET_3,TX_145841,CUST_19,2024-05-27 10:05:44,3139.14,withdrawal,completed
NET_3,TX_670543,CUST_19,2024-08-29 17:46:04,3053.83,deposit,completed
NET_3,TX_195456,CUST_19,2023-12-28 18:35:52,2058.89,deposit,completed
NET_3,TX_417779,CUST_19,2024-04-27 07:36:58,4810.49,withdrawal,completed
