network_id,transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,status
NET_2,TX_415611,CUST_5,2024-03-26 13:23:46,1036.05,deposit,completed
NET_2,TX_236871,CUST_5,2024-06-23 08:16:12,2245.71,deposit,completed
NET_2,TX_662662,CUST_5,2024-02-01 22:04:56,2514.6,deposit,completed
NET_2,TX_617908,CUST_5,2024-01-04 10:21:34,1182.46,withdrawal,failed
NET_2,TX_390829,CUST_5,2023-12-22 14:13:52,2894.14,withdrawal,completed
NET_2,TX_699472,CUST_5,2024-06-22 23:07:01,2925.3,deposit,completed
NET_2,TX_249092,CUST_5,2024-08-19 21:49:39,387.58,withdrawal,completed
NET_2,TX_721418,CUST_5,2024-01-11 21:09:33,2090.35,withdrawal,completed
NET_2,TX_625103,CUST_5,2024-03-02 21:35:29,1828.63,deposit,failed
NET_2,TX_266677,CUST_5,2023-12-20 10:04:00,2012.37,deposit,pending
NET_2,TX_486358,CUST_5,2024-08-30 18:49:48,2653.02,deposit,pending
NET_2,TX_493832,CUST_5,2024-01-24 20:55:53,1152.5,deposit,pending
NET_2,TX_944138,CUST_5,2024-03-28 19:03:07,4055.75,withdrawal,failed
NET_2,TX_138971,CUST_5,2024-04-01 19:40:52,2284.87,withdrawal,completed
NET_2,TX_539983,CUST_5,2023-12-31 16:57:17,4480.52,deposit,failed
NET_2,TX_905302,CUST_5,2023-12-18 21:00:34,1795.49,withdrawal,completed
NET_2,TX_869650,CUST_5,2024-01-31 20:38:49,3394.01,withdrawal,completed
NET_2,TX_179743,CUST_5,2024-02-06 02:56:08,1304.17,deposit,completed
NET_2,TX_288452,CUST_5,2024-01-26 17:09:02,2878.48,withdrawal,completed
NET_2,TX_725805,CUST_5,2024-08-21 09:35:45,1343.0,withdrawal,pending
NET_2,TX_691926,CUST_5,2024-04-27 18:10:52,1293.81,withdrawal,pending
NET_2,TX_843760,CUST_5,2023-11-15 04:17:28,3339.85,withdrawal,completed
NET_2,TX_230960,CUST_5,2024-09-10 17:38:17,799.88,deposit,completed
NET_2,TX_997178,CUST_6,2023-11-14 19:59:49,2677.04,deposit,completed
NET_2,TX_806187,CUST_6,2024-03-22 21:50:04,3149.2,withdrawal,completed
NET_2,TX_355454,CUST_6,2024-08-06 19:31:46,2394.68,deposit,completed
NET_2,TX_231362,CUST_6,2024-01-14 14:10:46,2818.46,deposit,pending
NET_2,TX_738216,CUST_6,2024-02-19 11:10:01,4515.12,withdrawal,completed
NET_2,TX_539606,CUST_6,2024-01-24 03:05:46,2099.37,withdrawal,completed
NET_2,TX_598365,CUST_6,2024-03-26 17:40:19,669.7,deposit,failed
NET_2,TX_442094,CUST_6,2023-12-05 19:19:20,4822.47,deposit,failed
NET_2,TX_660023,CUST_6,2024-07-11 16:56:15,304.77,withdrawal,completed
NET_2,TX_414864,CUST_6,2024-08-19 16:51:18,2971.3,deposit,completed
NET_2,TX_434389,CUST_6,2024-03-09 17:16:27,3871.38,deposit,failed
NET_2,TX_203519,CUST_6,2023-12-12 18:47:53,3985.85,withdrawal,completed
NET_2,TX_240961,CUST_6,2024-03-28 02:32:59,1734.61,withdrawal,completed
NET_2,TX_929302,CUST_6,2024-01-03 06:22:20,3347.73,withdrawal,failed
NET_2,TX_217643,CUST_6,2024-09-11 02:31:41,869.07,withdrawal,failed
NET_2,TX_763131,CUST_6,2024-08-07 04:21:52,2375.44,deposit,pending
NET_2,TX_624292,CUST_6,2023-11-29 21:00:14,4462.5,deposit,completed
NET_2,TX_327811,CUST_6,2024-06-24 01:28:55,1043.55,withdrawal,failed
NET_2,TX_581810,CUST_6,2024-02-16 09:36:33,4259.64,deposit,failed
NET_2,TX_949200,CUST_6,2024-06-12 17:43:49,4934.64,withdrawal,completed
NET_2,TX_717157,CUST_6,2024-03-29 10:42:57,596.49,deposit,failed
NET_2,TX_932368,CUST_6,2024-07-21 01:33:32,3228.25,withdrawal,completed
NET_2,TX_958171,CUST_6,2024-09-11 14:32:10,1081.34,deposit,completed
NET_2,TX_597844,CUST_6,2024-03-09 13:01:03,4799.47,withdrawal,completed
NET_2,TX_477821,CUST_6,2024-07-10 01:31:37,475.27,withdrawal,completed
NET_2,TX_859257,CUST_6,2023-12-10 09:20:11,3449.24,withdrawal,completed
NET_2,TX_293622,CUST_6,2024-07-21 01:02:29,1797.24,deposit,completed
NET_2,TX_155255,CUST_6,2024-05-15 19:59:32,3723.2,withdrawal,completed
NET_2,TX_459667,CUST_6,2024-04-20 05:02:47,1108.58,withdrawal,pending
NET_2,TX_868887,CUST_6,2024-03-13 10:26:43,1813.35,deposit,completed
NET_2,TX_832894,CUST_6,2024-05-29 12:16:33,2583.29,withdrawal,completed
NET_2,TX_718543,CUST_6,2023-10-06 02:11:10,62.39,deposit,completed
NET_2,TX_440655,CUST_6,2024-02-26 08:07:19,3930.72,withdrawal,completed
NET_2,TX_228898,CUST_6,2024-09-18 08:53:14,1635.02,deposit,completed
NET_2,TX_110966,CUST_6,2024-08-09 18:04:44,2109.23,deposit,completed
NET_2,TX_477529,CUST_6,2024-01-30 15:59:10,3811.46,withdrawal,failed
NET_2,TX_790199,CUST_6,2024-06-13 21:33:25,858.72,deposit,failed
NET_2,TX_952465,CUST_6,2023-11-04 19:48:37,2443.3,deposit,failed
NET_2,TX_377251,CUST_6,2023-11-29 07:37:22,3193.02,deposit,completed
NET_2,TX_950669,CUST_6,2024-05-11 00:19:10,4798.82,withdrawal,completed
NET_2,TX_496203,CUST_6,2023-10-15 07:04:56,2721.74,deposit,failed
NET_2,TX_540444,CUST_6,2024-09-09 07:57:59,3535.29,withdrawal,completed
NET_2,TX_758412,CUST_6,2024-07-08 04:14:14,1345.01,withdrawal,completed
NET_2,TX_276007,CUST_6,2024-08-03 05:41:07,745.66,deposit,completed
NET_2,TX_241155,CUST_6,2024-07-09 11:45:55,4811.3,deposit,completed
NET_2,TX_987146,CUST_6,2024-08-24 03:51:57,4555.81,deposit,completed
NET_2,TX_319682,CUST_6,2024-01-05 00:00:10,4541.26,deposit,failed
NET_2,TX_165010,CUST_6,2024-02-26 16:15:48,3044.54,withdrawal,completed
NET_2,TX_199276,CUST_6,2023-10-24 14:34:12,1706.42,withdrawal,completed
NET_2,TX_425607,CUST_6,2024-07-27 03:08:43,3584.23,withdrawal,completed
NET_2,TX_120037,CUST_6,2024-06-21 15:06:54,3329.05,withdrawal,completed
NET_2,TX_306931,CUST_6,2023-09-23 14:08:31,828.93,deposit,pending
NET_2,TX_218613,CUST_6,2024-03-07 19:13:37,980.3,withdrawal,failed
NET_2,TX_414292,CUST_6,2024-08-26 12:15:59,2808.21,deposit,pending
NET_2,TX_911963,CUST_6,2024-06-24 11:14:21,1457.84,withdrawal,completed
NET_2,TX_525096,CUST_6,2024-01-15 05:08:01,2266.08,deposit,completed
NET_2,TX_356882,CUST_6,2024-07-11 03:09:02,3812.02,withdrawal,completed
NET_2,TX_664204,CUST_6,2024-02-08 02:11:37,3141.77,deposit,completed
NET_2,TX_926346,CUST_6,2024-09-02 02:35:26,3886.37,deposit,completed
NET_2,TX_204274,CUST_6,2024-01-13 11:16:43,815.88,deposit,pending
NET_2,TX_698870,CUST_6,2023-12-04 00:59:03,808.23,withdrawal,completed
NET_2,TX_562437,CUST_6,2024-07-11 03:41:59,4627.61,withdrawal,completed
NET_2,TX_629943,CUST_6,2024-07-04 19:24:47,4548.48,deposit,pending
NET_2,TX_126235,CUST_6,2024-05-03 07:37:46,4126.72,withdrawal,completed
NET_2,TX_797611,CUST_6,2023-11-30 01:08:26,955.52,withdrawal,failed
NET_2,TX_815413,CUST_6,2024-05-08 04:23:49,3020.6,deposit,completed
NET_2,TX_861487,CUST_6,2024-09-18 09:20:45,3974.49,deposit,failed
NET_2,TX_766476,CUST_6,2024-09-03 23:13:19,311.16,deposit,failed
NET_2,TX_535870,CUST_6,2024-06-01 00:18:21,369.83,deposit,completed
NET_2,TX_482652,CUST_6,2024-05-10 12:08:04,2041.11,deposit,completed
NET_2,TX_460289,CUST_6,2024-09-02 03:27:44,3654.86,withdrawal,completed
NET_2,TX_842558,CUST_6,2024-07-28 06:21:32,2835.3,withdrawal,completed
NET_2,TX_604412,CUST_6,2024-04-18 19:27:46,2378.37,withdrawal,completed
NET_2,TX_450489,CUST_6,2023-10-16 19:21:40,131.8,deposit,completed
NET_2,TX_142109,CUST_6,2024-08-09 01:59:16,469.07,deposit,completed
NET_2,TX_168376,CUST_6,2024-08-29 18:14:59,3929.75,deposit,completed
NET_2,TX_922857,CUST_6,2023-11-13 15:37:26,1412.08,deposit,pending
NET_2,TX_101638,CUST_6,2023-10-04 07:05:56,4460.16,withdrawal,completed
NET_2,TX_682588,CUST_6,2024-02-18 13:26:30,2266.66,withdrawal,completed
NET_2,TX_765173,CUST_6,2024-03-08 09:04:05,2704.53,deposit,completed
NET_2,TX_263973,CUST_7,2024-06-29 08:43:32,4574.94,withdrawal,completed
NET_2,TX_512346,CUST_7,2023-12-04 06:08:19,4705.37,deposit,completed
NET_2,TX_132936,CUST_7,2024-05-02 09:07:44,128.16,withdrawal,completed
NET_2,TX_886366,CUST_8,2024-07-09 21:13:22,1034.91,withdrawal,completed
NET_2,TX_711879,CUST_8,2024-07-09 08:20:50,4645.77,deposit,pending
NET_2,TX_292185,CUST_8,2024-02-23 21:35:00,3574.02,withdrawal,completed
NET_2,TX_718167,CUST_8,2024-01-27 11:07:30,693.09,withdrawal,completed
NET_2,TX_675991,CUST_8,2023-12-29 07:03:08,3216.6,withdrawal,failed
NET_2,TX_972486,CUST_8,2023-10-30 07:29:43,4989.57,deposit,completed
NET_2,TX_771098,CUST_8,2024-01-29 03:51:33,3439.94,withdrawal,completed
NET_2,TX_509751,CUST_8,2023-11-26 05:56:35,1726.15,deposit,pending
NET_2,TX_440522,CUST_8,2023-11-20 19:08:36,1320.3,withdrawal,completed
NET_2,TX_891746,CUST_8,2024-02-20 22:01:17,2773.51,withdrawal,completed
NET_2,TX_646591,CUST_8,2024-03-29 03:56:53,4794.51,deposit,completed
NET_2,TX_295919,CUST_8,2023-10-04 17:36:18,3839.85,deposit,completed
NET_2,TX_544338,CUST_8,2024-03-04 20:49:17,2053.6,withdrawal,completed
NET_2,TX_153312,CUST_8,2023-09-21 19:35:08,2348.38,deposit,completed
NET_2,TX_159264,CUST_8,2024-03-17 09:15:04,2408.75,withdrawal,failed
NET_2,TX_656402,CUST_8,2023-11-11 05:13:49,1389.98,withdrawal,failed
NET_2,TX_772152,CUST_8,2024-02-20 00:57:03,4942.77,withdrawal,completed
NET_2,TX_507005,CUST_8,2023-10-10 19:11:25,2548.97,deposit,completed
NET_2,TX_214834,CUST_9,2024-04-12 15:33:19,4117.63,withdrawal,failed
NET_2,TX_415306,CUST_9,2023-11-13 10:30:39,3815.62,withdrawal,completed
NET_2,TX_844019,CUST_9,2023-09-20 23:45:03,2777.15,withdrawal,completed
NET_2,TX_342502,CUST_9,2024-06-15 10:11:44,699.77,withdrawal,completed
NET_2,TX_223234,CUST_9,2023-10-16 15:55:47,475.55,withdrawal,completed
NET_2,TX_569986,CUST_9,2024-06-16 09:32:07,2657.93,withdrawal,completed
NET_2,TX_476042,CUST_9,2024-08-29 11:17:27,2080.27,deposit,pending
NET_2,TX_715474,CUST_9,2024-03-14 11:24:09,211.99,deposit,completed
NET_2,TX_708705,CUST_9,2024-08-12 00:49:01,434.81,deposit,pending
NET_2,TX_677798,CUST_9,2023-11-29 21:04:09,4412.2,deposit,completed
NET_2,TX_666377,CUST_9,2023-12-09 15:49:28,1354.11,deposit,completed
NET_2,TX_440676,CUST_9,2024-05-23 15:01:31,130.84,withdrawal,completed
NET_2,TX_902752,CUST_9,2023-11-11 23:26:33,3561.87,deposit,completed
NET_2,TX_310645,CUST_9,2024-06-15 19:39:41,1918.0,deposit,completed
NET_2,TX_948636,CUST_9,2023-11-08 12:05:49,4970.17,withdrawal,completed
NET_2,TX_550019,CUST_9,2024-05-15 15:40:59,4589.69,deposit,completed
NET_2,TX_600350,CUST_9,2024-01-21 02:33:48,3226.53,withdrawal,failed
NET_2,TX_943788,CUST_9,2023-10-10 08:27:04,2062.52,deposit,failed
NET_2,TX_934396,CUST_9,2024-01-02 08:59:51,4504.96,withdrawal,completed
NET_2,TX_903177,CUST_9,2024-07-16 00:49:04,2890.04,withdrawal,completed
NET_2,TX_543964,CUST_9,2024-01-30 05:29:52,4353.58,deposit,completed
NET_2,TX_564354,CUST_9,2024-08-23 14:46:27,4590.82,withdrawal,completed
NET_2,TX_837796,CUST_9,2023-10-21 06:49:20,298.89,withdrawal,failed
NET_2,TX_865394,CUST_9,2024-09-05 17:21:37,1505.26,withdrawal,completed
NET_2,TX_867516,CUST_9,2023-11-17 16:46:56,1634.57,deposit,completed
NET_2,TX_147553,CUST_9,2024-08-17 14:54:39,4352.0,withdrawal,completed
NET_2,TX_428175,CUST_9,2024-01-03 02:17:12,420.75,deposit,failed
NET_2,TX_457912,CUST_9,2024-04-15 01:28:51,4358.04,deposit,completed
NET_2,TX_945760,CUST_9,2024-04-14 10:12:19,358.1,withdrawal,completed
NET_2,TX_837479,CUST_9,2024-08-01 13:04:00,4082.65,withdrawal,completed
NET_2,TX_464907,CUST_9,2023-10-21 12:51:50,66.44,withdrawal,completed
NET_2,TX_865432,CUST_9,2024-06-22 07:53:13,4087.91,withdrawal,completed
NET_2,TX_617972,CUST_9,2024-01-31 13:26:58,2401.76,deposit,completed
NET_2,TX_713081,CUST_9,2024-09-10 00:01:41,1252.57,withdrawal,completed
NET_2,TX_948954,CUST_9,2024-03-10 03:31:24,4073.97,withdrawal,pending
NET_2,TX_429908,CUST_9,2024-06-22 08:03:12,637.01,deposit,completed
NET_2,TX_827656,CUST_9,2023-10-17 00:52:40,3246.43,withdrawal,completed
NET_2,TX_836853,CUST_9,2023-11-04 01:06:47,3672.82,withdrawal,failed
NET_2,TX_115965,CUST_9,2024-02-06 11:49:19,3362.4,deposit,failed
NET_2,TX_815343,CUST_9,2024-06-17 04:54:20,94.19,deposit,completed
NET_2,TX_998351,CUST_9,2024-08-03 21:11:54,277.13,withdrawal,completed
NET_2,TX_802467,CUST_9,2024-05-31 05:14:05,3880.03,deposit,failed
NET_2,TX_964279,CUST_9,2024-06-20 10:53:32,1186.04,deposit,completed
NET_2,TX_936835,CUST_9,2024-07-21 15:48:28,4134.29,withdrawal,failed
NET_2,TX_461754,CUST_9,2024-05-11 09:43:34,1673.08,withdrawal,completed
NET_2,TX_438738,CUST_9,2024-06-16 16:50:44,1895.9,deposit,completed
NET_2,TX_465379,CUST_9,2024-02-28 05:20:36,4557.27,deposit,completed
NET_2,TX_934671,CUST_9,2024-01-13 12:46:37,2627.86,withdrawal,completed
NET_2,TX_180693,CUST_9,2024-06-27 09:53:20,2097.03,withdrawal,completed
NET_2,TX_137324,CUST_9,2023-11-03 14:04:46,4640.1,deposit,failed
NET_2,TX_811868,CUST_9,2024-01-23 00:49:38,2767.25,withdrawal,completed
NET_2,TX_330766,CUST_9,2023-09-30 19:13:48,4356.43,deposit,completed
NET_2,TX_316716,CUST_9,2023-09-30 12:50:25,3090.12,withdrawal,failed
NET_2,TX_857168,CUST_9,2024-06-12 04:37:05,4647.89,withdrawal,completed
NET_2,TX_826285,CUST_9,2024-04-19 21:14:41,4242.14,deposit,completed
NET_2,TX_177170,CUST_9,2023-11-23 04:07:42,1079.93,withdrawal,failed
NET_2,TX_743885,CUST_9,2024-06-29 02:27:08,4651.35,withdrawal,completed
NET_2,TX_630428,CUST_10,2024-06-19 10:21:32,1943.29,deposit,completed
NET_2,TX_705341,CUST_10,2024-03-30 18:20:45,181.02,withdrawal,completed
NET_2,TX_232900,CUST_10,2024-03-17 01:52:40,1348.86,deposit,failed
NET_2,TX_896308,CUST_10,2023-09-25 21:27:02,4037.53,deposit,completed
NET_2,TX_808738,CUST_10,2024-01-08 21:07:15,3408.59,withdrawal,completed
NET_2,TX_437660,CUST_10,2024-04-29 23:51:51,4667.26,deposit,failed
NET_2,TX_330905,CUST_10,2024-09-08 21:20:37,1528.98,deposit,completed
NET_2,TX_469435,CUST_10,2024-05-03 15:25:59,2738.57,deposit,completed
NET_2,TX_199144,CUST_10,2024-04-24 16:24:59,557.17,deposit,completed
NET_2,TX_764675,CUST_10,2023-11-26 04:03:46,4056.41,deposit,completed
NET_2,TX_710164,CUST_10,2024-06-07 12:19:39,4654.14,deposit,completed
NET_2,TX_225954,CUST_10,2024-04-15 05:41:24,1050.83,deposit,completed
NET_2,TX_220905,CUST_10,2024-04-30 02:16:52,3539.31,deposit,pending
NET_2,TX_841512,CUST_10,2024-06-25 04:20:34,4068.65,withdrawal,completed
NET_2,TX_183191,CUST_10,2023-09-23 18:57:54,2129.44,deposit,completed
NET_2,TX_223633,CUST_10,2023-10-05 21:54:08,374.81,deposit,completed
NET_2,TX_357216,CUST_10,2024-02-02 10:41:01,4796.95,deposit,completed
NET_2,TX_750889,CUST_10,2024-03-28 17:18:04,2512.99,deposit,completed
NET_2,TX_738708,CUST_10,2024-03-12 14:28:26,4719.55,withdrawal,completed
NET_2,TX_358558,CUST_10,2024-01-15 00:28:15,4911.73,deposit,completed
NET_2,TX_291205,CUST_10,2023-10-09 06:49:57,2915.94,deposit,completed
NET_2,TX_699748,CUST_10,2023-10-14 09:39:26,3234.37,withdrawal,failed
NET_2,TX_152969,CUST_10,2023-12-19 22:59:58,2527.49,deposit,completed
NET_2,TX_217273,CUST_10,2024-05-31 08:14:01,4338.22,withdrawal,completed
NET_2,TX_311568,CUST_10,2024-06-20 16:22:15,3552.2,deposit,completed
NET_2,TX_291399,CUST_10,2024-08-17 13:30:10,3265.23,withdrawal,completed
NET_2,TX_848220,CUST_10,2023-12-08 08:19:43,469.79,withdrawal,failed
NET_2,TX_280858,CUST_10,2024-01-06 15:07:16,3406.21,withdrawal,completed
NET_2,TX_925995,CUST_10,2024-05-22 15:19:13,3270.26,withdrawal,completed
NET_2,TX_656208,CUST_10,2024-05-18 02:37:16,4075.13,deposit,completed
NET_2,TX_947138,CUST_10,2024-05-10 22:48:22,1018.69,withdrawal,completed
NET_2,TX_879166,CUST_10,2024-01-11 05:43:18,1546.94,withdrawal,completed
NET_2,TX_489017,CUST_10,2024-01-31 12:26:24,2557.03,withdrawal,completed
NET_2,TX_347515,CUST_10,2024-05-26 16:36:17,1606.92,deposit,completed
NET_2,TX_619024,CUST_10,2024-05-18 18:14:25,1213.5,withdrawal,completed
NET_2,TX_187534,CUST_10,2024-09-07 01:36:57,2766.75,deposit,completed
NET_2,TX_121597,CUST_10,2024-01-18 10:00:32,803.8,withdrawal,failed
NET_2,TX_592138,CUST_10,2023-10-06 05:12:22,3028.38,withdrawal,failed
NET_2,TX_436580,CUST_10,2024-04-14 05:17:52,2795.0,deposit,completed
NET_2,TX_714933,CUST_10,2023-10-30 05:28:59,1726.91,withdrawal,completed
NET_2,TX_593636,CUST_10,2024-04-29 06:34:50,1794.64,deposit,pending
NET_2,TX_663942,CUST_10,2024-01-31 14:02:34,3147.26,deposit,pending
NET_2,TX_508690,CUST_10,2024-03-25 17:27:26,173.4,withdrawal,failed
NET_2,TX_925770,CUST_10,2023-10-17 03:56:27,1535.52,withdrawal,completed
NET_2,TX_812054,CUST_10,2023-10-05 06:18:14,255.14,withdrawal,failed
NET_2,TX_300849,CUST_11,2024-04-21 08:48:55,575.07,deposit,failed
NET_2,TX_880171,CUST_11,2023-11-02 23:18:35,2056.13,deposit,pending
NET_2,TX_560584,CUST_11,2024-01-17 21:36:59,3612.2,withdrawal,completed
NET_2,TX_344631,CUST_11,2024-05-03 06:10:12,1807.01,withdrawal,failed
NET_2,TX_367443,CUST_11,2024-04-27 06:16:50,3549.03,withdrawal,completed
NET_2,TX_798924,CUST_11,2024-03-25 15:34:43,415.11,deposit,completed
NET_2,TX_993536,CUST_11,2024-03-04 20:19:52,2176.6,withdrawal,completed
NET_2,TX_328722,CUST_11,2024-01-30 15:14:31,3384.19,withdrawal,completed
NET_2,TX_283654,CUST_11,2024-09-11 08:22:16,656.09,deposit,failed
NET_2,TX_887341,CUST_11,2024-07-17 18:40:48,2373.52,withdrawal,completed
NET_2,TX_158836,CUST_11,2024-09-06 18:20:44,3508.01,deposit,completed
NET_2,TX_768601,CUST_11,2024-04-20 14:07:46,399.65,withdrawal,pending
NET_2,TX_923679,CUST_11,2024-01-07 00:47:40,3948.45,deposit,completed
NET_2,TX_413317,CUST_11,2024-06-18 01:45:33,3071.32,withdrawal,completed
NET_2,TX_553227,CUST_11,2024-09-06 06:37:17,3969.83,deposit,failed
NET_2,TX_210683,CUST_11,2024-01-22 05:53:45,4158.66,deposit,completed
NET_2,TX_875762,CUST_11,2023-10-23 05:12:11,3147.92,deposit,completed
NET_2,TX_333990,CUST_11,2023-12-17 22:01:37,4062.81,deposit,pending
NET_2,TX_254666,CUST_11,2023-10-30 14:55:03,4115.47,withdrawal,completed
NET_2,TX_638505,CUST_11,2024-05-30 14:04:17,4639.62,withdrawal,completed
NET_2,TX_743413,CUST_11,2023-11-19 07:46:42,2552.45,withdrawal,completed
NET_2,TX_691026,CUST_11,2024-05-08 16:25:01,2587.92,deposit,completed
NET_2,TX_134578,CUST_11,2024-05-01 05:30:31,1621.93,deposit,completed
NET_2,TX_723538,CUST_11,2024-06-11 19:11:13,4339.43,deposit,completed
NET_2,TX_518043,CUST_11,2024-01-02 18:02:11,1142.71,deposit,failed
NET_2,TX_296202,CUST_11,2024-05-12 21:57:48,3899.78,withdrawal,completed
NET_2,TX_894601,CUST_11,2024-02-18 05:42:22,894.11,withdrawal,completed
NET_2,TX_718659,CUST_11,2024-02-08 08:52:12,3227.4,withdrawal,completed
NET_2,TX_916305,CUST_11,2024-09-02 01:01:05,3898.52,deposit,completed
NET_2,TX_967113,CUST_11,2024-02-13 18:16:54,1397.75,withdrawal,completed
NET_2,TX_449261,CUST_11,2023-12-02 14:08:39,1182.59,withdrawal,completed
NET_2,TX_698037,CUST_11,2024-05-02 05:35:42,1332.24,withdrawal,completed
NET_2,TX_901583,CUST_11,2024-01-21 18:17:05,691.63,withdrawal,failed
NET_2,TX_667586,CUST_11,2024-05-01 06:52:25,2944.71,deposit,completed
NET_2,TX_884814,CUST_11,2024-08-08 22:44:22,4324.42,withdrawal,completed
NET_2,TX_761975,CUST_11,2023-10-12 01:39:16,1965.51,deposit,failed
NET_2,TX_949593,CUST_11,2024-08-05 01:37:32,3285.4,withdrawal,completed
NET_2,TX_124365,CUST_11,2024-03-02 22:04:07,3157.66,deposit,completed
NET_2,TX_560496,CUST_11,2024-02-24 08:48:27,4746.39,withdrawal,completed
NET_2,TX_617017,CUST_11,2023-10-29 14:18:56,238.97,withdrawal,completed
NET_2,TX_791829,CUST_11,2023-11-24 11:23:35,906.55,deposit,completed
NET_2,TX_192736,CUST_11,2024-06-04 04:20:14,4592.44,withdrawal,completed
NET_2,TX_206267,CUST_11,2024-04-22 18:07:58,4253.84,withdrawal,completed
NET_2,TX_739836,CUST_11,2023-11-23 19:36:05,3466.64,deposit,completed
NET_2,TX_226610,CUST_11,2023-10-04 14:01:55,1853.71,withdrawal,failed
NET_2,TX_725061,CUST_11,2024-04-15 11:26:01,2447.82,withdrawal,failed
NET_2,TX_498605,CUST_11,2024-03-10 22:06:38,2435.83,withdrawal,pending
NET_2,TX_741863,CUST_11,2024-09-20 05:43:47,582.02,deposit,failed
NET_2,TX_152500,CUST_11,2024-07-27 18:28:55,94.9,withdrawal,completed
NET_2,TX_117887,CUST_11,2024-06-03 14:36:53,4369.11,deposit,completed
NET_2,TX_727558,CUST_11,2024-05-24 13:50:08,1922.12,deposit,completed
NET_2,TX_939262,CUST_11,2024-01-22 05:12:34,1150.41,withdrawal,failed
NET_2,TX_531534,CUST_11,2023-10-22 08:41:12,4874.76,withdrawal,completed
NET_2,TX_994699,CUST_11,2024-09-01 06:34:57,59.54,deposit,completed
NET_2,TX_821179,CUST_11,2023-12-19 09:05:53,3492.92,deposit,completed
NET_2,TX_884732,CUST_11,2023-11-06 08:51:44,542.63,deposit,failed
NET_2,TX_547284,CUST_11,2024-06-05 14:24:32,3409.89,deposit,pending
NET_2,TX_329764,CUST_11,2023-11-30 09:43:19,1228.59,withdrawal,failed
NET_2,TX_248276,CUST_11,2024-03-18 14:17:13,1835.48,deposit,completed
NET_2,TX_979083,CUST_11,2023-10-30 12:32:30,4740.54,deposit,failed
NET_2,TX_893336,CUST_11,2024-01-29 01:59:52,3530.86,deposit,completed
NET_2,TX_890638,CUST_11,2024-02-03 15:07:48,164.82,withdrawal,completed
NET_2,TX_210180,CUST_11,2024-03-28 17:54:41,1301.47,withdrawal,completed
NET_2,TX_847765,CUST_11,2023-10-07 04:55:24,2126.02,withdrawal,completed
NET_2,TX_950943,CUST_11,2023-10-28 09:18:53,4314.15,deposit,completed
NET_2,TX_335703,CUST_11,2024-01-17 15:52:24,3958.4,withdrawal,completed
NET_2,TX_106009,CUST_11,2024-03-26 23:44:30,477.45,deposit,completed
NET_2,TX_767089,CUST_11,2024-08-14 23:14:15,3381.12,withdrawal,completed
NET_2,TX_970171,CUST_11,2024-01-29 04:04:28,2763.11,deposit,completed
NET_2,TX_387259,CUST_11,2024-06-16 22:12:59,2938.0,deposit,failed
NET_2,TX_903846,CUST_11,2024-01-29 10:11:57,4307.81,withdrawal,pending
NET_2,TX_587535,CUST_11,2024-07-25 02:53:01,3243.07,withdrawal,pending
NET_2,TX_711836,CUST_12,2024-02-22 10:55:15,2874.26,withdrawal,completed
NET_2,TX_774811,CUST_12,2024-05-30 19:50:28,962.53,deposit,completed
NET_2,TX_471089,CUST_12,2024-06-18 21:43:33,1857.55,deposit,completed
NET_2,TX_780470,CUST_12,2024-01-20 22:51:34,909.95,deposit,completed
NET_2,TX_493031,CUST_12,2024-04-07 01:32:16,1720.71,deposit,completed
NET_2,TX_829506,CUST_12,2024-08-16 13:46:26,4727.06,withdrawal,completed
NET_2,TX_267046,CUST_12,2024-08-21 05:04:55,4770.4,withdrawal,completed
NET_2,TX_195174,CUST_12,2024-05-21 05:22:10,3802.67,withdrawal,completed
NET_2,TX_107406,CUST_12,2024-08-05 05:21:41,809.87,deposit,failed
NET_2,TX_106412,CUST_12,2024-07-04 20:22:53,1074.16,withdrawal,failed
NET_2,TX_492858,CUST_12,2023-11-21 01:44:22,2686.04,withdrawal,completed
NET_2,TX_539671,CUST_12,2024-02-13 05:37:13,3474.36,withdrawal,completed
NET_2,TX_126852,CUST_12,2024-03-15 12:50:11,2122.95,deposit,completed
NET_2,TX_819435,CUST_12,2024-06-03 15:53:35,4656.53,withdrawal,completed
NET_2,TX_703719,CUST_12,2024-06-04 17:35:01,2089.45,withdrawal,completed
NET_2,TX_708974,CUST_12,2024-06-08 05:10:32,714.11,deposit,completed
NET_2,TX_796205,CUST_12,2023-09-25 22:13:56,3398.95,deposit,failed
NET_2,TX_302964,CUST_12,2024-01-08 17:39:10,4666.92,deposit,completed
NET_2,TX_908890,CUST_12,2024-05-20 22:02:31,2070.86,deposit,pending
NET_2,TX_855785,CUST_12,2024-05-26 16:40:47,132.85,deposit,completed
NET_2,TX_946128,CUST_12,2024-07-05 01:51:37,893.47,deposit,completed
NET_2,TX_433439,CUST_12,2024-02-29 06:17:42,3868.88,deposit,completed
NET_2,TX_553684,CUST_12,2024-04-08 17:33:04,3658.66,deposit,completed
NET_2,TX_860250,CUST_12,2024-06-20 04:53:23,1001.88,withdrawal,failed
NET_2,TX_611207,CUST_12,2024-02-19 08:45:14,3164.08,deposit,completed
NET_2,TX_726061,CUST_12,2024-07-26 23:18:49,4466.58,deposit,completed
NET_2,TX_600839,CUST_12,2023-12-16 09:12:01,135.09,deposit,completed
NET_2,TX_407281,CUST_12,2023-10-24 11:08:00,4496.54,withdrawal,completed
